,Unnamed: 0,source,target,width,color,name
3035,3485,4533,3485,136.8,#0000FF,4533 (interacts with) 3485
3036,1146,4534,1146,92.6,#0000FF,4534 (interacts with) 1146
3037,2032,4534,2032,73.4,#FFA500,4534 (interacts with) 2032
3038,3488,4535,3488,251.4,#0000FF,4535 (interacts with) 3488
3039,173,4535,173,133.8,#FFA500,4535 (interacts with) 173
3040,2447,4536,2447,46.4,#FFA500,4536 (interacts with) 2447
3041,784,4536,784,81.0,#0000FF,4536 (interacts with) 784
3042,3527,4537,3527,279.6,#0000FF,4537 (interacts with) 3527
3043,2763,4537,2763,44.6,#FFA500,4537 (interacts with) 2763
3044,669,4538,669,85.6,#FFA500,4538 (interacts with) 669
3045,3267,4538,3267,152.0,#0000FF,4538 (interacts with) 3267
3046,318,4539,318,103.2,#0000FF,4539 (interacts with) 318
3047,1230,4539,1230,70.4,#FFA500,4539 (interacts with) 1230
3048,2201,4540,2201,63.2,#FFA500,4540 (interacts with) 2201
3049,3340,4540,3340,120.0,#0000FF,4540 (interacts with) 3340
3050,1416,4541,1416,82.4,#FFA500,4541 (interacts with) 1416
3051,1609,4541,1609,90.2,#0000FF,4541 (interacts with) 1609
3052,4038,4542,4038,124.4,#0000FF,4542 (interacts with) 4038
3053,2729,4542,2729,48.8,#FFA500,4542 (interacts with) 2729
3054,925,4543,925,64.8,#0000FF,4543 (interacts with) 925
3055,2931,4543,2931,44.0,#FFA500,4543 (interacts with) 2931
3056,2710,4544,2710,43.2,#FFA500,4544 (interacts with) 2710
3057,4369,4544,4369,170.8,#0000FF,4544 (interacts with) 4369
3058,545,4545,545,83.2,#0000FF,4545 (interacts with) 545
3059,1536,4545,1536,64.4,#FFA500,4545 (interacts with) 1536
3060,2043,4546,2043,61.4,#0000FF,4546 (interacts with) 2043
3061,2607,4546,2607,53.2,#FFA500,4546 (interacts with) 2607
3062,1013,4547,1013,80.2,#FFC0CB,4547 (interacts with) 1013
3063,901,4547,901,80.2,#FFC0CB,4547 (interacts with) 901
3064,4032,4548,4032,150.4,#0000FF,4548 (interacts with) 4032
3065,3211,4548,3211,124.8,#FFA500,4548 (interacts with) 3211
3066,597,4549,597,86.8,#FFA500,4549 (interacts with) 597
3067,295,4549,295,95.6,#0000FF,4549 (interacts with) 295
3068,3896,4550,3896,137.0,#FFA500,4550 (interacts with) 3896
3069,3728,4550,3728,243.2,#0000FF,4550 (interacts with) 3728
3070,2519,4551,2519,50.6,#FFA500,4551 (interacts with) 2519
3071,544,4551,544,110.0,#0000FF,4551 (interacts with) 544
3072,2218,4552,2218,62.6,#FFA500,4552 (interacts with) 2218
3073,3729,4552,3729,103.4,#0000FF,4552 (interacts with) 3729
3074,2486,4553,2486,50.2,#FFA500,4553 (interacts with) 2486
3075,1554,4553,1554,57.0,#0000FF,4553 (interacts with) 1554
3076,4044,4554,4044,90.4,#0000FF,4554 (interacts with) 4044
3077,1608,4554,1608,62.4,#FFA500,4554 (interacts with) 1608
3078,3108,4555,3108,213.8,#0000FF,4555 (interacts with) 3108
3079,62,4555,62,150.0,#FFA500,4555 (interacts with) 62
3080,1819,4556,1819,55.4,#FFA500,4556 (interacts with) 1819
3081,2003,4556,2003,55.8,#0000FF,4556 (interacts with) 2003
3082,1580,4557,1580,57.0,#FFA500,4557 (interacts with) 1580
3083,4116,4557,4116,100.2,#0000FF,4557 (interacts with) 4116
3084,1681,4558,1681,75.2,#0000FF,4558 (interacts with) 1681
3085,2918,4558,2918,51.4,#FFA500,4558 (interacts with) 2918
3086,1182,4559,1182,68.6,#FFA500,4559 (interacts with) 1182
3087,1848,4559,1848,69.6,#0000FF,4559 (interacts with) 1848
3088,2325,4560,2325,61.4,#FFA500,4560 (interacts with) 2325
3089,4268,4560,4268,113.6,#0000FF,4560 (interacts with) 4268
3090,2901,4561,2901,49.8,#FFA500,4561 (interacts with) 2901
3091,4257,4561,4257,130.6,#0000FF,4561 (interacts with) 4257
3092,809,4562,809,80.4,#FFA500,4562 (interacts with) 809
3093,4153,4562,4153,137.4,#0000FF,4562 (interacts with) 4153
3094,3517,4563,3517,188.2,#0000FF,4563 (interacts with) 3517
3095,3135,4563,3135,115.6,#FFA500,4563 (interacts with) 3135
3096,4333,4564,4333,135.0,#0000FF,4564 (interacts with) 4333
3097,3965,4564,3965,95.4,#FFA500,4564 (interacts with) 3965
3098,1453,4565,1453,59.0,#FFA500,4565 (interacts with) 1453
3099,1183,4565,1183,67.0,#0000FF,4565 (interacts with) 1183
3100,3879,4566,3879,288.8,#FFA500,4566 (interacts with) 3879
3101,4098,4566,4098,319.8,#0000FF,4566 (interacts with) 4098
3102,3748,4567,3748,132.0,#0000FF,4567 (interacts with) 3748
3103,1055,4567,1055,62.6,#FFA500,4567 (interacts with) 1055
3104,1653,4568,1653,51.0,#FFA500,4568 (interacts with) 1653
3105,3732,4568,3732,185.2,#0000FF,4568 (interacts with) 3732
3106,3246,4569,3246,237.2,#FFA500,4569 (interacts with) 3246
3107,4105,4569,4105,376.6,#0000FF,4569 (interacts with) 4105
3108,1671,4570,1671,77.8,#0000FF,4570 (interacts with) 1671
3109,2102,4570,2102,60.8,#FFA500,4570 (interacts with) 2102
3110,4377,4571,4377,108.4,#FFA500,4571 (interacts with) 4377
3111,3762,4571,3762,169.2,#0000FF,4571 (interacts with) 3762
3112,309,4572,309,170.4,#FFA500,4572 (interacts with) 309
3113,138,4572,138,182.6,#0000FF,4572 (interacts with) 138
3114,329,4573,329,86.8,#FFA500,4573 (interacts with) 329
3115,100,4573,100,128.8,#0000FF,4573 (interacts with) 100
3116,2161,4574,2161,64.2,#0000FF,4574 (interacts with) 2161
3117,2777,4574,2777,47.0,#FFA500,4574 (interacts with) 2777
3118,2069,4575,2069,57.6,#FFA500,4575 (interacts with) 2069
3119,734,4575,734,120.0,#0000FF,4575 (interacts with) 734
3120,3538,4576,3538,226.6,#0000FF,4576 (interacts with) 3538
3121,3711,4576,3711,195.4,#FFA500,4576 (interacts with) 3711
3122,4131,4577,4131,271.8,#0000FF,4577 (interacts with) 4131
3123,707,4577,707,101.6,#FFA500,4577 (interacts with) 707
3124,4443,4578,4443,349.0,#0000FF,4578 (interacts with) 4443
3125,1021,4578,1021,115.6,#FFA500,4578 (interacts with) 1021
3126,3909,4579,3909,101.6,#0000FF,4579 (interacts with) 3909
3127,3803,4579,3803,95.0,#FFA500,4579 (interacts with) 3803
3128,1250,4580,1250,82.6,#FFA500,4580 (interacts with) 1250
3129,4351,4580,4351,121.4,#0000FF,4580 (interacts with) 4351
3130,2823,4581,2823,49.8,#FFA500,4581 (interacts with) 2823
3131,1590,4581,1590,67.2,#0000FF,4581 (interacts with) 1590
3132,4326,4582,4326,118.2,#0000FF,4582 (interacts with) 4326
3133,548,4582,548,98.2,#FFA500,4582 (interacts with) 548
3134,4043,4583,4043,158.8,#0000FF,4583 (interacts with) 4043
3135,3941,4583,3941,131.8,#FFA500,4583 (interacts with) 3941
3136,1124,4584,1124,65.4,#0000FF,4584 (interacts with) 1124
3137,2578,4584,2578,53.2,#FFA500,4584 (interacts with) 2578
3138,1266,4585,1266,57.2,#FFA500,4585 (interacts with) 1266
3139,738,4585,738,70.2,#0000FF,4585 (interacts with) 738
3140,4350,4586,4350,176.6,#0000FF,4586 (interacts with) 4350
3141,1834,4586,1834,60.6,#FFA500,4586 (interacts with) 1834
3142,4205,4587,4205,106.0,#0000FF,4587 (interacts with) 4205
3143,1644,4587,1644,76.8,#FFA500,4587 (interacts with) 1644
3144,176,4588,176,133.0,#0000FF,4588 (interacts with) 176
3145,180,4588,180,132.0,#FFA500,4588 (interacts with) 180
3146,2372,4589,2372,66.6,#FFA500,4589 (interacts with) 2372
3147,737,4589,737,80.0,#0000FF,4589 (interacts with) 737
3148,3005,4590,3005,44.0,#FFA500,4590 (interacts with) 3005
3149,4146,4590,4146,118.0,#0000FF,4590 (interacts with) 4146
3150,3378,4591,3378,88.6,#FFA500,4591 (interacts with) 3378
3151,4028,4591,4028,264.6,#0000FF,4591 (interacts with) 4028
3152,3557,4592,3557,101.6,#FFA500,4592 (interacts with) 3557
3153,4037,4592,4037,249.2,#0000FF,4592 (interacts with) 4037
3154,3583,4593,3583,317.4,#0000FF,4593 (interacts with) 3583
3155,4282,4593,4282,181.8,#FFA500,4593 (interacts with) 4282
3156,1218,4594,1218,77.4,#FFA500,4594 (interacts with) 1218
3157,265,4594,265,120.2,#0000FF,4594 (interacts with) 265
3158,4428,4595,4428,350.0,#0000FF,4595 (interacts with) 4428
3159,317,4595,317,115.4,#FFA500,4595 (interacts with) 317
3160,3852,4596,3852,87.2,#FFA500,4596 (interacts with) 3852
3161,3801,4596,3801,124.2,#0000FF,4596 (interacts with) 3801
3162,2134,4597,2134,55.6,#0000FF,4597 (interacts with) 2134
3163,2869,4597,2869,44.4,#FFA500,4597 (interacts with) 2869
3164,452,4598,452,99.2,#0000FF,4598 (interacts with) 452
3165,937,4598,937,57.0,#FFA500,4598 (interacts with) 937
3166,429,4599,429,152.2,#FFA500,4599 (interacts with) 429
3167,4111,4599,4111,638.0,#0000FF,4599 (interacts with) 4111
3168,1100,4600,1100,88.2,#FFA500,4600 (interacts with) 1100
3169,4237,4600,4237,107.6,#0000FF,4600 (interacts with) 4237
3170,4397,4601,4397,157.6,#0000FF,4601 (interacts with) 4397
3171,923,4601,923,73.0,#FFA500,4601 (interacts with) 923
3172,2904,4602,2904,55.4,#FFA500,4602 (interacts with) 2904
3173,4441,4602,4441,507.4,#0000FF,4602 (interacts with) 4441
3174,926,4603,926,71.2,#FFA500,4603 (interacts with) 926
3175,469,4603,469,81.0,#0000FF,4603 (interacts with) 469
3176,75,4604,75,142.8,#FFA500,4604 (interacts with) 75
3177,4157,4604,4157,218.6,#0000FF,4604 (interacts with) 4157
3178,2044,4605,2044,68.6,#FFA500,4605 (interacts with) 2044
3179,615,4605,615,119.0,#0000FF,4605 (interacts with) 615
3180,195,4606,195,148.8,#FFA500,4606 (interacts with) 195
3181,4462,4606,4462,294.4,#0000FF,4606 (interacts with) 4462
3182,1583,4607,1583,66.0,#0000FF,4607 (interacts with) 1583
3183,1604,4607,1604,65.8,#FFA500,4607 (interacts with) 1604
3184,758,4608,758,74.6,#FFA500,4608 (interacts with) 758
3185,4360,4608,4360,353.2,#0000FF,4608 (interacts with) 4360
3186,4382,4609,4382,363.6,#0000FF,4609 (interacts with) 4382
3187,3302,4609,3302,178.8,#FFA500,4609 (interacts with) 3302
3188,1365,4610,1365,69.8,#FFA500,4610 (interacts with) 1365
3189,570,4610,570,91.0,#0000FF,4610 (interacts with) 570
3190,810,4611,810,66.0,#FFA500,4611 (interacts with) 810
3191,139,4611,139,100.0,#0000FF,4611 (interacts with) 139
3192,2954,4612,2954,43.2,#FFA500,4612 (interacts with) 2954
3193,4201,4612,4201,87.6,#0000FF,4612 (interacts with) 4201
3194,3695,4613,3695,192.8,#0000FF,4613 (interacts with) 3695
3195,3364,4613,3364,139.4,#FFA500,4613 (interacts with) 3364
3196,1261,4614,1261,86.4,#0000FF,4614 (interacts with) 1261
3197,1673,4614,1673,78.4,#FFA500,4614 (interacts with) 1673
3198,4372,4615,4372,193.2,#0000FF,4615 (interacts with) 4372
3199,1938,4615,1938,67.2,#FFA500,4615 (interacts with) 1938
3200,210,4616,210,108.2,#FFA500,4616 (interacts with) 210
3201,4242,4616,4242,259.6,#0000FF,4616 (interacts with) 4242
3202,2938,4617,2938,44.0,#FFA500,4617 (interacts with) 2938
3203,1612,4617,1612,57.8,#0000FF,4617 (interacts with) 1612
3204,3503,4618,3503,139.2,#0000FF,4618 (interacts with) 3503
3205,1417,4618,1417,56.2,#FFA500,4618 (interacts with) 1417
3206,4119,4619,4119,160.0,#0000FF,4619 (interacts with) 4119
3207,2702,4619,2702,47.6,#FFA500,4619 (interacts with) 2702
3208,2700,4620,2700,46.4,#FFA500,4620 (interacts with) 2700
3209,2284,4620,2284,50.6,#0000FF,4620 (interacts with) 2284
3210,905,4621,905,60.2,#FFA500,4621 (interacts with) 905
3211,645,4621,645,78.4,#0000FF,4621 (interacts with) 645
3212,2712,4622,2712,45.6,#0000FF,4622 (interacts with) 2712
3213,2905,4622,2905,44.4,#FFA500,4622 (interacts with) 2905
3214,1203,4623,1203,57.2,#0000FF,4623 (interacts with) 1203
3215,1225,4623,1225,56.8,#FFA500,4623 (interacts with) 1225
3216,3884,4624,3884,130.4,#FFA500,4624 (interacts with) 3884
3217,3646,4624,3646,147.8,#0000FF,4624 (interacts with) 3646
3218,3935,4625,3935,154.8,#0000FF,4625 (interacts with) 3935
3219,3927,4625,3927,114.4,#FFA500,4625 (interacts with) 3927
3220,4270,4626,4270,175.8,#0000FF,4626 (interacts with) 4270
3221,4509,4626,4509,156.8,#FFA500,4626 (interacts with) 4509
3222,4129,4627,4129,302.4,#0000FF,4627 (interacts with) 4129
3223,1441,4627,1441,49.4,#FFA500,4627 (interacts with) 1441
3224,3325,4628,3325,192.6,#0000FF,4628 (interacts with) 3325
3225,598,4628,598,92.2,#FFA500,4628 (interacts with) 598
3226,4501,4629,4501,335.4,#0000FF,4629 (interacts with) 4501
3227,1222,4629,1222,56.4,#FFA500,4629 (interacts with) 1222
3228,4033,4630,4033,132.0,#FFA500,4630 (interacts with) 4033
3229,4106,4630,4106,386.2,#0000FF,4630 (interacts with) 4106
3230,1904,4631,1904,67.0,#FFA500,4631 (interacts with) 1904
3231,1687,4631,1687,71.8,#0000FF,4631 (interacts with) 1687
3232,550,4632,550,98.2,#0000FF,4632 (interacts with) 550
3233,1226,4632,1226,77.2,#FFA500,4632 (interacts with) 1226
3234,4228,4633,4228,108.6,#FFA500,4633 (interacts with) 4228
3235,3679,4633,3679,287.4,#0000FF,4633 (interacts with) 3679
3236,4185,4634,4185,130.2,#FFA500,4634 (interacts with) 4185
3237,3683,4634,3683,234.8,#0000FF,4634 (interacts with) 3683
3238,1940,4635,1940,61.0,#FFA500,4635 (interacts with) 1940
3239,3992,4635,3992,123.4,#0000FF,4635 (interacts with) 3992
3240,1474,4636,1474,76.0,#0000FF,4636 (interacts with) 1474
3241,2944,4636,2944,43.0,#FFA500,4636 (interacts with) 2944
3242,2629,4637,2629,45.4,#FFA500,4637 (interacts with) 2629
3243,1712,4637,1712,65.2,#0000FF,4637 (interacts with) 1712
3244,4132,4638,4132,401.8,#0000FF,4638 (interacts with) 4132
3245,1686,4638,1686,73.8,#FFA500,4638 (interacts with) 1686
3246,3273,4639,3273,193.0,#0000FF,4639 (interacts with) 3273
3247,3336,4639,3336,120.4,#FFA500,4639 (interacts with) 3336
3248,1722,4640,1722,62.2,#FFA500,4640 (interacts with) 1722
3249,168,4640,168,145.2,#0000FF,4640 (interacts with) 168
3250,1197,4641,1197,66.0,#FFA500,4641 (interacts with) 1197
3251,3825,4641,3825,128.2,#0000FF,4641 (interacts with) 3825
3252,3595,4642,3595,186.0,#0000FF,4642 (interacts with) 3595
3253,1812,4642,1812,64.8,#FFA500,4642 (interacts with) 1812
3254,1106,4643,1106,63.8,#FFA500,4643 (interacts with) 1106
3255,343,4643,343,98.0,#0000FF,4643 (interacts with) 343
3256,4121,4644,4121,211.6,#0000FF,4644 (interacts with) 4121
3257,2976,4644,2976,43.0,#FFA500,4644 (interacts with) 2976
3258,4461,4645,4461,310.4,#FFC0CB,4645 (interacts with) 4461
3259,4253,4645,4253,310.4,#FFC0CB,4645 (interacts with) 4253
3260,4422,4646,4422,297.2,#0000FF,4646 (interacts with) 4422
3261,3616,4646,3616,94.6,#FFA500,4646 (interacts with) 3616
3262,4314,4647,4314,126.4,#0000FF,4647 (interacts with) 4314
3263,4092,4647,4092,103.4,#FFA500,4647 (interacts with) 4092
3264,4370,4648,4370,384.8,#0000FF,4648 (interacts with) 4370
3265,3514,4648,3514,102.0,#FFA500,4648 (interacts with) 3514
3266,3463,4649,3463,167.4,#FFA500,4649 (interacts with) 3463
3267,4265,4649,4265,238.4,#0000FF,4649 (interacts with) 4265
3268,2612,4650,2612,48.4,#FFA500,4650 (interacts with) 2612
3269,483,4650,483,124.8,#0000FF,4650 (interacts with) 483
3270,3733,4651,3733,164.4,#0000FF,4651 (interacts with) 3733
3271,2942,4651,2942,45.0,#FFA500,4651 (interacts with) 2942
3272,3959,4652,3959,226.4,#0000FF,4652 (interacts with) 3959
3273,1592,4652,1592,61.6,#FFA500,4652 (interacts with) 1592
3274,3878,4653,3878,106.0,#FFA500,4653 (interacts with) 3878
3275,3585,4653,3585,145.2,#0000FF,4653 (interacts with) 3585
3276,1550,4654,1550,73.0,#FFA500,4654 (interacts with) 1550
3277,2096,4654,2096,73.8,#0000FF,4654 (interacts with) 2096
3278,3946,4655,3946,234.8,#0000FF,4655 (interacts with) 3946
3279,3306,4655,3306,91.2,#FFA500,4655 (interacts with) 3306
3280,1597,4656,1597,59.4,#FFA500,4656 (interacts with) 1597
3281,1026,4656,1026,69.8,#0000FF,4656 (interacts with) 1026
3282,1389,4657,1389,52.0,#FFA500,4657 (interacts with) 1389
3283,976,4657,976,73.2,#0000FF,4657 (interacts with) 976
3284,4378,4658,4378,246.8,#0000FF,4658 (interacts with) 4378
3285,2342,4658,2342,44.6,#FFA500,4658 (interacts with) 2342
3286,590,4659,590,89.2,#FFA500,4659 (interacts with) 590
3287,4169,4659,4169,158.0,#0000FF,4659 (interacts with) 4169
3288,3817,4660,3817,138.8,#FFA500,4660 (interacts with) 3817
3289,4293,4660,4293,255.0,#0000FF,4660 (interacts with) 4293
3290,2666,4661,2666,43.6,#FFA500,4661 (interacts with) 2666
3291,2067,4661,2067,56.6,#0000FF,4661 (interacts with) 2067
3292,3883,4662,3883,204.6,#0000FF,4662 (interacts with) 3883
3293,575,4662,575,100.6,#FFA500,4662 (interacts with) 575
3294,523,4663,523,84.6,#FFA500,4663 (interacts with) 523
3295,3900,4663,3900,118.6,#0000FF,4663 (interacts with) 3900
3296,694,4664,694,95.6,#FFA500,4664 (interacts with) 694
3297,4305,4664,4305,139.6,#0000FF,4664 (interacts with) 4305
3298,3839,4665,3839,119.0,#FFA500,4665 (interacts with) 3839
3299,4167,4665,4167,372.8,#0000FF,4665 (interacts with) 4167
3300,2261,4666,2261,68.2,#FFA500,4666 (interacts with) 2261
3301,777,4666,777,93.2,#0000FF,4666 (interacts with) 777
3302,3734,4667,3734,131.6,#0000FF,4667 (interacts with) 3734
3303,1625,4667,1625,55.0,#FFA500,4667 (interacts with) 1625
3304,3933,4668,3933,162.8,#0000FF,4668 (interacts with) 3933
3305,3779,4668,3779,121.2,#FFA500,4668 (interacts with) 3779
3306,2020,4669,2020,67.0,#FFA500,4669 (interacts with) 2020
3307,4078,4669,4078,146.2,#0000FF,4669 (interacts with) 4078
3308,2433,4670,2433,50.6,#0000FF,4670 (interacts with) 2433
3309,2773,4670,2773,44.4,#FFA500,4670 (interacts with) 2773
3310,2898,4671,2898,49.0,#FFA500,4671 (interacts with) 2898
3311,2425,4671,2425,61.6,#0000FF,4671 (interacts with) 2425
3312,37,4672,37,182.2,#FFC0CB,4672 (interacts with) 37
3313,36,4672,36,182.2,#FFC0CB,4672 (interacts with) 36
3314,3110,4673,3110,126.2,#0000FF,4673 (interacts with) 3110
3315,4353,4673,4353,122.6,#FFA500,4673 (interacts with) 4353
3316,4161,4674,4161,178.6,#0000FF,4674 (interacts with) 4161
3317,1677,4674,1677,65.6,#FFA500,4674 (interacts with) 1677
3318,1483,4675,1483,70.6,#0000FF,4675 (interacts with) 1483
3319,2463,4675,2463,43.0,#FFA500,4675 (interacts with) 2463
3320,3744,4676,3744,213.0,#0000FF,4676 (interacts with) 3744
3321,883,4676,883,76.6,#FFA500,4676 (interacts with) 883
3322,1485,4677,1485,57.2,#FFA500,4677 (interacts with) 1485
3323,4359,4677,4359,156.4,#0000FF,4677 (interacts with) 4359
3324,216,4678,216,172.0,#0000FF,4678 (interacts with) 216
3325,218,4678,218,171.8,#FFA500,4678 (interacts with) 218
3326,3659,4679,3659,206.4,#0000FF,4679 (interacts with) 3659
3327,1538,4679,1538,74.8,#FFA500,4679 (interacts with) 1538
3328,2344,4680,2344,45.2,#FFA500,4680 (interacts with) 2344
3329,4217,4680,4217,144.0,#0000FF,4680 (interacts with) 4217
3330,1959,4681,1959,55.6,#FFA500,4681 (interacts with) 1959
3331,4240,4681,4240,105.2,#0000FF,4681 (interacts with) 4240
3332,1527,4682,1527,58.2,#FFA500,4682 (interacts with) 1527
3333,1514,4682,1514,60.4,#0000FF,4682 (interacts with) 1514
3334,2374,4683,2374,52.4,#FFA500,4683 (interacts with) 2374
3335,354,4683,354,124.0,#0000FF,4683 (interacts with) 354
3336,4173,4684,4173,227.6,#FFA500,4684 (interacts with) 4173
3337,4308,4684,4308,427.4,#0000FF,4684 (interacts with) 4308
3338,4213,4685,4213,300.8,#0000FF,4685 (interacts with) 4213
3339,3682,4685,3682,200.6,#FFA500,4685 (interacts with) 3682
3340,3513,4686,3513,179.6,#0000FF,4686 (interacts with) 3513
3341,3172,4686,3172,117.2,#FFA500,4686 (interacts with) 3172
3342,4107,4687,4107,285.2,#0000FF,4687 (interacts with) 4107
3343,352,4687,352,125.8,#FFA500,4687 (interacts with) 352
3344,542,4688,542,108.8,#0000FF,4688 (interacts with) 542
3345,1918,4688,1918,77.2,#FFA500,4688 (interacts with) 1918
3346,4011,4689,4011,149.2,#FFA500,4689 (interacts with) 4011
3347,3723,4689,3723,204.2,#0000FF,4689 (interacts with) 3723
3348,315,4690,315,95.4,#FFA500,4690 (interacts with) 315
3349,3947,4690,3947,110.6,#0000FF,4690 (interacts with) 3947
3350,3331,4691,3331,87.8,#FFA500,4691 (interacts with) 3331
3351,4162,4691,4162,259.8,#0000FF,4691 (interacts with) 4162
3352,2045,4692,2045,57.0,#FFA500,4692 (interacts with) 2045
3353,1657,4692,1657,68.4,#0000FF,4692 (interacts with) 1657
3354,32,4693,32,212.8,#FFC0CB,4693 (interacts with) 32
3355,30,4693,30,212.8,#FFC0CB,4693 (interacts with) 30
3356,3436,4694,3436,169.0,#FFA500,4694 (interacts with) 3436
3357,3080,4694,3080,203.2,#0000FF,4694 (interacts with) 3080
3358,4008,4695,4008,128.6,#FFA500,4695 (interacts with) 4008
3359,4212,4695,4212,320.6,#0000FF,4695 (interacts with) 4212
3360,1126,4696,1126,78.8,#FFA500,4696 (interacts with) 1126
3361,4445,4696,4445,383.2,#0000FF,4696 (interacts with) 4445
3362,1492,4697,1492,64.8,#0000FF,4697 (interacts with) 1492
3363,1575,4697,1575,64.4,#FFA500,4697 (interacts with) 1575
3364,4488,4698,4488,99.0,#0000FF,4698 (interacts with) 4488
3365,1339,4698,1339,62.8,#FFA500,4698 (interacts with) 1339
3366,903,4699,903,82.8,#FFA500,4699 (interacts with) 903
3367,4210,4699,4210,497.0,#0000FF,4699 (interacts with) 4210
3368,631,4700,631,98.4,#FFA500,4700 (interacts with) 631
3369,4164,4700,4164,124.6,#0000FF,4700 (interacts with) 4164
3370,4138,4701,4138,182.4,#0000FF,4701 (interacts with) 4138
3371,987,4701,987,65.8,#FFA500,4701 (interacts with) 987
3372,2221,4702,2221,46.8,#FFA500,4702 (interacts with) 2221
3373,3481,4702,3481,135.6,#0000FF,4702 (interacts with) 3481
3374,2945,4703,2945,46.0,#FFA500,4703 (interacts with) 2945
3375,3942,4703,3942,112.8,#0000FF,4703 (interacts with) 3942
3376,1181,4704,1181,70.4,#FFC0CB,4704 (interacts with) 1181
3377,1173,4704,1173,70.4,#FFC0CB,4704 (interacts with) 1173
3378,444,4705,444,110.0,#FFA500,4705 (interacts with) 444
3379,4460,4705,4460,269.2,#0000FF,4705 (interacts with) 4460
3380,2315,4706,2315,49.4,#FFA500,4706 (interacts with) 2315
3381,4104,4706,4104,241.2,#0000FF,4706 (interacts with) 4104
3382,4466,4707,4466,215.6,#0000FF,4707 (interacts with) 4466
3383,2278,4707,2278,45.8,#FFA500,4707 (interacts with) 2278
3384,4101,4708,4101,160.6,#0000FF,4708 (interacts with) 4101
3385,1236,4708,1236,45.4,#FFA500,4708 (interacts with) 1236
3386,3863,4709,3863,191.0,#FFA500,4709 (interacts with) 3863
3387,3940,4709,3940,213.6,#0000FF,4709 (interacts with) 3940
3388,1147,4710,1147,52.2,#FFA500,4710 (interacts with) 1147
3389,243,4710,243,93.2,#0000FF,4710 (interacts with) 243
3390,1077,4711,1077,80.0,#FFA500,4711 (interacts with) 1077
3391,566,4711,566,100.2,#0000FF,4711 (interacts with) 566
3392,4195,4712,4195,170.4,#FFA500,4712 (interacts with) 4195
3393,4235,4712,4235,287.4,#0000FF,4712 (interacts with) 4235
3394,3202,4713,3202,149.4,#0000FF,4713 (interacts with) 3202
3395,596,4713,596,118.0,#FFA500,4713 (interacts with) 596
3396,4432,4714,4432,182.2,#0000FF,4714 (interacts with) 4432
3397,3093,4714,3093,90.4,#FFA500,4714 (interacts with) 3093
3398,3696,4715,3696,132.0,#0000FF,4715 (interacts with) 3696
3399,312,4715,312,99.0,#FFA500,4715 (interacts with) 312
3400,247,4716,247,105.8,#FFA500,4716 (interacts with) 247
3401,3320,4716,3320,145.6,#0000FF,4716 (interacts with) 3320
3402,949,4717,949,88.0,#FFA500,4717 (interacts with) 949
3403,811,4717,811,94.4,#0000FF,4717 (interacts with) 811
3404,3446,4718,3446,417.2,#FFA500,4718 (interacts with) 3446
3405,4367,4718,4367,708.4,#0000FF,4718 (interacts with) 4367
3406,3458,4719,3458,243.2,#0000FF,4719 (interacts with) 3458
3407,3751,4719,3751,115.8,#FFA500,4719 (interacts with) 3751
3408,3988,4720,3988,133.8,#FFA500,4720 (interacts with) 3988
3409,3915,4720,3915,134.4,#0000FF,4720 (interacts with) 3915
3410,34,4721,34,182.2,#FFC0CB,4721 (interacts with) 34
3411,38,4721,38,182.2,#FFC0CB,4721 (interacts with) 38
3412,458,4722,458,102.4,#FFA500,4722 (interacts with) 458
3413,4183,4722,4183,143.8,#0000FF,4722 (interacts with) 4183
3414,2160,4723,2160,67.4,#FFA500,4723 (interacts with) 2160
3415,3526,4723,3526,154.4,#0000FF,4723 (interacts with) 3526
3416,2714,4724,2714,57.0,#FFA500,4724 (interacts with) 2714
3417,2549,4724,2549,61.8,#0000FF,4724 (interacts with) 2549
3418,130,4725,130,128.6,#FFC0CB,4725 (interacts with) 130
3419,126,4725,126,128.6,#FFC0CB,4725 (interacts with) 126
3420,3312,4726,3312,198.2,#0000FF,4726 (interacts with) 3312
3421,1056,4726,1056,109.0,#FFA500,4726 (interacts with) 1056
3422,3635,4727,3635,222.2,#FFA500,4727 (interacts with) 3635
3423,4468,4727,4468,355.2,#0000FF,4727 (interacts with) 4468
3424,4266,4728,4266,107.2,#0000FF,4728 (interacts with) 4266
3425,4440,4728,4440,98.2,#FFA500,4728 (interacts with) 4440
3426,4204,4729,4204,223.0,#0000FF,4729 (interacts with) 4204
3427,4085,4729,4085,93.2,#FFA500,4729 (interacts with) 4085
3428,11,4730,11,225.0,#0000FF,4730 (interacts with) 11
3429,651,4730,651,127.2,#FFA500,4730 (interacts with) 651
3430,879,4731,879,82.6,#FFA500,4731 (interacts with) 879
3431,4329,4731,4329,172.4,#0000FF,4731 (interacts with) 4329
3432,4048,4732,4048,184.8,#FFA500,4732 (interacts with) 4048
3433,4243,4732,4243,388.4,#0000FF,4732 (interacts with) 4243
3434,771,4733,771,96.2,#0000FF,4733 (interacts with) 771
3435,1852,4733,1852,53.8,#FFA500,4733 (interacts with) 1852
3436,1699,4734,1699,77.2,#FFA500,4734 (interacts with) 1699
3437,3419,4734,3419,158.0,#0000FF,4734 (interacts with) 3419
3438,599,4735,599,86.0,#FFA500,4735 (interacts with) 599
3439,527,4735,527,87.4,#0000FF,4735 (interacts with) 527
